t,sse,n,k_input
41,nn,30.573333333333334,1
42,ssn,5.123333333333333,1
42,ss_link,18.926666666666666,1
42,nn,34.14333333333333,1
43,ssn,5.743333333333333,1
43,ss_link,21.23,1
43,nn,38.45666666666666,1
44,ssn,6.616666666666666,1
44,ss_link,24.263333333333332,1
44,nn,42.68666666666667,1
45,ssn,7.3566666666666665,1
45,ss_link,27.11,1
45,nn,48.13,1
46,ssn,7.946666666666666,1
46,ss_link,28.91,1
46,nn,54.236666666666665,1
47,ssn,8.78,1
47,ss_link,33.43333333333333,1
47,nn,60.65,1
48,ssn,10.213333333333333,1
48,ss_link,37.263333333333335,1
48,nn,68.67,1
49,ssn,11.42,1
49,ss_link,41.71666666666667,1
49,nn,77.52666666666667,1
50,ssn,12.766666666666667,1
50,ss_link,47.28666666666667,1
50,nn,86.46666666666667,1
51,ssn,14.27,1
51,ss_link,52.28666666666667,1
51,nn,96.39333333333333,1
52,ssn,16.006666666666668,1
52,ss_link,58.666666666666664,1
52,nn,108.23666666666666,1
53,ssn,18.156666666666666,1
53,ss_link,65.84,1
53,nn,122.44666666666667,1
54,ssn,20.456666666666667,1
54,ss_link,73.60333333333334,1
54,nn,136.68666666666667,1
55,ssn,22.53,1
55,ss_link,82.36333333333333,1
55,nn,153.98333333333332,1
56,ssn,25.796666666666667,1
56,ss_link,92.11333333333333,1
56,nn,172.45333333333335,1
57,ssn,28.46,1
57,ss_link,103.97666666666667,1
57,nn,192.48,1
58,ssn,32.093333333333334,1
58,ss_link,116.83666666666667,1
58,nn,215.71333333333334,1
59,ssn,36.21666666666667,1
59,ss_link,131.68333333333334,1
59,nn,241.12666666666667,1
60,ssn,0.68,1
60,ss_link,161.52,1
60,nn,297.55,1
61,ssn,0.7033333333333334,1
61,ss_link,181.18666666666667,1
61,nn,333.2366666666667,1
62,ssn,0.8333333333333334,1
62,ss_link,203.01333333333332,1
62,nn,373.62333333333333,1
63,ssn,0.9233333333333333,1
63,ss_link,218.07666666666665,1
63,nn,407.0566666666667,1
64,ssn,0.86,1
64,ss_link,204.74,1
64,nn,410.99,1
65,ssn,0.8433333333333334,1
65,ss_link,161.62333333333333,1
65,nn,382.55333333333334,1
66,ssn,0.5766666666666667,1
66,ss_link,106.26,1
66,nn,339.5233333333333,1
67,ssn,0.4633333333333333,1
67,ss_link,60.09,1
67,nn,314.02666666666664,1
68,ssn,0.4266666666666667,1
68,ss_link,31.19,1
68,nn,297.86333333333334,1
69,ssn,0.4633333333333333,1
69,ss_link,16.46,1
69,nn,291.3333333333333,1
70,ssn,0.36333333333333334,1
70,ss_link,9.293333333333333,1
70,nn,277.85,1
71,ssn,0.4066666666666667,1
71,ss_link,6.41,1
71,nn,255.31,1
72,ssn,0.32,1
72,ss_link,4.6466666666666665,1
72,nn,227.60666666666665,1
73,ssn,0.26,1
73,ss_link,3.6933333333333334,1
73,nn,201.95333333333335,1
74,ssn,0.27,1
74,ss_link,3.16,1
74,nn,177.41666666666666,1
75,ssn,0.24,1
75,ss_link,2.6766666666666667,1
75,nn,159.25333333333333,1
76,ssn,0.18333333333333332,1
76,ss_link,2.65,1
76,nn,145.42,1
77,ssn,0.19,1
77,ss_link,2.296666666666667,1
77,nn,130.89,1
78,ssn,0.16666666666666666,1
78,ss_link,2.07,1
78,nn,117.06,1
79,ssn,0.15,1
79,ss_link,2.0533333333333332,1
79,nn,105.97333333333333,1
80,ssn,0.14,1
80,ss_link,1.78,1
80,nn,92.89333333333333,1
81,ssn,0.09666666666666666,1
81,ss_link,1.4833333333333334,1
81,nn,84.14,1
82,ssn,0.10666666666666667,1
82,ss_link,1.4433333333333334,1
82,nn,75.27666666666667,1
83,ssn,0.07333333333333333,1
83,ss_link,1.23,1
83,nn,68.08,1
84,ssn,0.09666666666666666,1
84,ss_link,1.1133333333333333,1
84,nn,61.553333333333335,1
85,ssn,0.08666666666666667,1
85,ss_link,1.0133333333333334,1
85,nn,54.86,1
86,ssn,0.08333333333333333,1
86,ss_link,0.9366666666666666,1
86,nn,48.88333333333333,1
87,ssn,0.03666666666666667,1
87,ss_link,0.8,1
87,nn,44.78333333333333,1
88,ssn,0.056666666666666664,1
88,ss_link,0.6833333333333333,1
88,nn,39.4,1
89,ssn,0.03666666666666667,1
89,ss_link,0.6033333333333334,1
89,nn,35.63333333333333,1
90,ssn,0.04666666666666667,1
90,ss_link,0.5933333333333334,1
90,nn,31.886666666666667,1
91,ssn,0.03333333333333333,1
91,ss_link,0.47333333333333333,1
91,nn,28.15,1
92,ssn,0.043333333333333335,1
92,ss_link,0.45,1
92,nn,25.63,1
93,ssn,0.02666666666666667,1
93,ss_link,0.39,1
93,nn,23.363333333333333,1
94,ssn,0.02666666666666667,1
94,ss_link,0.33,1
94,nn,21.06,1
95,ssn,0.01,1
95,ss_link,0.30666666666666664,1
95,nn,18.55666666666667,1
96,ssn,0.02,1
96,ss_link,0.23,1
96,nn,16.83,1
97,ssn,0.023333333333333334,1
97,ss_link,0.26,1
97,nn,14.856666666666667,1
98,ssn,0.02,1
98,ss_link,0.23,1
98,nn,13.22,1
99,ssn,0.010067114093959731,1
99,ss_link,0.18456375838926176,1
99,nn,11.848993288590604,1
100,ssn,0.003367003367003367,1
100,ss_link,0.18855218855218855,1
100,nn,11.191919191919192,1
101,ssn,0.020202020202020204,1
101,ss_link,0.17845117845117844,1
101,nn,9.952861952861953,1
102,ssn,0.006825938566552901,1
102,ss_link,0.14675767918088736,1
102,nn,8.713310580204778,1
103,ssn,0.010416666666666666,1
103,ss_link,0.13541666666666666,1
103,nn,8.14236111111111,1
104,ssn,0.00684931506849315,1
104,ss_link,0.09931506849315068,1
104,nn,7.260273972602739,1
105,ssn,0.014035087719298246,1
105,ss_link,0.10175438596491228,1
105,nn,6.610526315789474,1
106,ssn,0.0034965034965034965,1
106,ss_link,0.07342657342657342,1
106,nn,5.730769230769231,1
107,ssn,0.017605633802816902,1
107,ss_link,0.08450704225352113,1
107,nn,5.387323943661972,1
108,ssn,0.010948905109489052,1
108,ss_link,0.0948905109489051,1
108,nn,5.029197080291971,1
109,ssn,0.011152416356877323,1
109,ss_link,0.05204460966542751,1
109,nn,4.669144981412639,1
110,ssn,0,1
110,ss_link,0.06870229007633588,1
110,nn,4.343511450381679,1
111,ssn,0,1
111,ss_link,0.06896551724137931,1
111,nn,3.7164750957854404,1
112,ssn,0.00784313725490196,1
112,ss_link,0.09019607843137255,1
112,nn,3.545098039215686,1
113,ssn,0.00819672131147541,1
113,ss_link,0.0860655737704918,1
113,nn,3.1147540983606556,1
114,ssn,0,1
114,ss_link,0.08016877637130802,1
114,nn,3.059071729957806,1
115,ssn,0.004291845493562232,1
115,ss_link,0.06437768240343347,1
115,nn,2.836909871244635,1
116,ssn,0,1
116,ss_link,0.03879310344827586,1
116,nn,2.6163793103448274,1
117,ssn,0.014354066985645933,1
117,ss_link,0.0430622009569378,1
117,nn,2.5167464114832536,1
118,ssn,0.0048543689320388345,1
118,ss_link,0.019417475728155338,1
118,nn,2.2184466019417477,1
119,ssn,0,1
119,ss_link,0.06417112299465241,1
119,nn,2.197860962566845,1
120,ssn,0,1
120,ss_link,0.03910614525139665,1
120,nn,2.1340782122905027,1
121,ssn,0,1
121,ss_link,0.01744186046511628,1
121,nn,2.127906976744186,1
122,ssn,0.006097560975609756,1
122,ss_link,0.04878048780487805,1
122,nn,1.9939024390243902,1
123,ssn,0,1
123,ss_link,0.04929577464788732,1
123,nn,1.8169014084507042,1
124,ssn,0,1
124,ss_link,0.047619047619047616,1
124,nn,1.8299319727891157,1
125,ssn,0,1
125,ss_link,0.022058823529411766,1
125,nn,1.6764705882352942,1
126,ssn,0,1
126,ss_link,0.007692307692307693,1
126,nn,1.6538461538461537,1
127,ssn,0,1
127,ss_link,0.008620689655172414,1
127,nn,1.5344827586206897,1
128,ssn,0,1
128,ss_link,0.019230769230769232,1
128,nn,1.5865384615384615,1
129,ssn,0,1
129,ss_link,0.021505376344086023,1
129,nn,1.4731182795698925,1
130,ssn,0,1
130,ss_link,0.02247191011235955,1
130,nn,1.4606741573033708,1
131,ssn,0,1
131,ss_link,0,1
131,nn,1.4683544303797469,1
132,ssn,0,1
132,ss_link,0,1
132,nn,1.4736842105263157,1
133,ssn,0,1
133,ss_link,0,1
133,nn,1.3870967741935485,1
134,ssn,0,1
134,ss_link,0,1
134,nn,1.375,1
135,ssn,0,1
135,ss_link,0,1
135,nn,1.297872340425532,1
136,ssn,0,1
136,ss_link,0,1
136,nn,1.42,1
137,ssn,0,1
137,ss_link,0,1
137,nn,1.3333333333333333,1
138,ssn,0,1
138,ss_link,0,1
138,nn,1.2380952380952381,1
139,ssn,0,1
139,ss_link,0,1
139,nn,1.1764705882352942,1
140,ssn,0.029411764705882353,1
140,ss_link,0,1
140,nn,1.0588235294117647,1
141,ssn,0,1
141,ss_link,0,1
141,nn,1.1612903225806452,1
142,ssn,0,1
142,ss_link,0,1
142,nn,1.1666666666666667,1
143,ssn,0.037037037037037035,1
143,ss_link,0.037037037037037035,1
143,nn,1.1481481481481481,1
144,ssn,0,1
144,ss_link,0.043478260869565216,1
144,nn,1.1304347826086956,1
145,ssn,0,1
145,ss_link,0,1
145,nn,1.1578947368421053,1
146,ssn,0,1
146,ss_link,0.2777777777777778,1
146,nn,1,1
147,ssn,0,1
147,ss_link,0,1
147,nn,1.0769230769230769,1
148,ssn,0,1
148,ss_link,0.15384615384615385,1
148,nn,0.8461538461538461,1
149,ssn,0,1
149,ss_link,0.1,1
149,nn,1.2,1
150,ssn,0,1
150,ss_link,0.2,1
150,nn,1,1
151,ssn,0,1
151,ss_link,0.2222222222222222,1
151,nn,0.8888888888888888,1
152,ssn,0,1
152,ss_link,0,1
152,nn,1.1111111111111112,1
153,ssn,0,1
153,ss_link,0,1
153,nn,1.125,1
154,ssn,0,1
154,ss_link,0,1
154,nn,1.1428571428571428,1
155,ssn,0,1
155,ss_link,0,1
155,nn,1,1
156,ssn,0,1
156,ss_link,0,1
156,nn,1,1
157,ssn,0,1
157,ss_link,0,1
157,nn,1.2,1
158,ssn,0,1
158,ss_link,0,1
158,nn,1,1
159,ssn,0,1
159,ss_link,0,1
159,nn,1,1
160,ssn,0,1
160,ss_link,0,1
160,nn,1,1
161,ssn,0,1
161,ss_link,0,1
161,nn,1,1
162,ssn,0,1
162,ss_link,0,1
162,nn,1,1
163,ssn,0,1
163,ss_link,0,1
163,nn,1,1
164,ssn,0,1
164,ss_link,0,1
164,nn,1,1
165,ssn,0,1
165,ss_link,0,1
165,nn,1,1
166,ssn,0,1
166,ss_link,0,1
166,nn,1,1
169,ssn,0,1
169,ss_link,0,1
169,nn,1,1
170,ssn,0,1
170,ss_link,0,1
170,nn,1,1
177,ssn,0,1
177,ss_link,0,1
177,nn,1,1
179,ssn,0,1
179,ss_link,0,1
179,nn,1,1
181,ssn,0,1
181,ss_link,0,1
181,nn,1,1
189,ssn,0,1
189,ss_link,0,1
189,nn,1,1
0,ssn,0.05333333333333334,10
0,ss_link,0,10
0,nn,0.9466666666666667,10
2,ssn,0.5,10
2,ss_link,0,10
2,nn,0.5,10
3,ssn,0.05128205128205128,10
3,ss_link,0.15384615384615385,10
3,nn,0.8205128205128205,10
4,ssn,0.1111111111111111,10
4,ss_link,0.15555555555555556,10
4,nn,0.9222222222222223,10
5,ssn,0.0425531914893617,10
5,ss_link,0.16312056737588654,10
5,nn,1.1418439716312057,10
6,ssn,0.06134969325153374,10
6,ss_link,0.10429447852760736,10
6,nn,1.1533742331288344,10
7,ssn,0.047619047619047616,10
7,ss_link,0.2222222222222222,10
7,nn,0.9841269841269841,10
8,ssn,0.07258064516129033,10
8,ss_link,0.27419354838709675,10
8,nn,1.0403225806451613,10
9,ssn,0.03007518796992481,10
9,ss_link,0.21052631578947367,10
9,nn,1.2781954887218046,10
10,ssn,0.060240963855421686,10
10,ss_link,0.25301204819277107,10
10,nn,1.319277108433735,10
11,ssn,0.061855670103092786,10
11,ss_link,0.22164948453608246,10
11,nn,1.6546391752577319,10
12,ssn,0.06735751295336788,10
12,ss_link,0.16580310880829016,10
12,nn,1.6373056994818653,10
13,ssn,0.023923444976076555,10
13,ss_link,0.2535885167464115,10
13,nn,1.5837320574162679,10
14,ssn,0.10185185185185185,10
14,ss_link,0.19907407407407407,10
14,nn,1.5555555555555556,10
15,ssn,0.046511627906976744,10
15,ss_link,0.14883720930232558,10
15,nn,1.9906976744186047,10
16,ssn,0.08196721311475409,10
16,ss_link,0.29098360655737704,10
16,nn,2.110655737704918,10
17,ssn,0.076,10
17,ss_link,0.236,10
17,nn,2.352,10
18,ssn,0.07058823529411765,10
18,ss_link,0.28627450980392155,10
18,nn,2.549019607843137,10
19,ssn,0.09523809523809523,10
19,ss_link,0.3076923076923077,10
19,nn,2.7142857142857144,10
20,ssn,0.10989010989010989,10
20,ss_link,0.2783882783882784,10
20,nn,2.8095238095238093,10
21,ssn,0.08823529411764706,10
21,ss_link,0.3713235294117647,10
21,nn,3.3161764705882355,10
22,ssn,0.0912280701754386,10
22,ss_link,0.43859649122807015,10
22,nn,3.6666666666666665,10
23,ssn,0.09824561403508772,10
23,ss_link,0.41754385964912283,10
23,nn,4.364912280701755,10
24,ssn,0.14334470989761092,10
24,ss_link,0.4334470989761092,10
24,nn,4.494880546075085,10
25,ssn,0.14383561643835616,10
25,ss_link,0.5308219178082192,10
25,nn,4.928082191780822,10
26,ssn,0.18213058419243985,10
26,ss_link,0.5189003436426117,10
26,nn,5.707903780068729,10
27,ssn,0.21476510067114093,10
27,ss_link,0.5134228187919463,10
27,nn,6.275167785234899,10
28,ssn,0.27364864864864863,10
28,ss_link,0.597972972972973,10
28,nn,7.054054054054054,10
29,ssn,0.2702702702702703,10
29,ss_link,0.7635135135135135,10
29,nn,8.216216216216216,10
30,ssn,0.25666666666666665,10
30,ss_link,0.8066666666666666,10
30,nn,8.766666666666667,10
31,ssn,0.3288590604026846,10
31,ss_link,0.9899328859060402,10
31,nn,9.869127516778523,10
32,ssn,0.32666666666666666,10
32,ss_link,1.0833333333333333,10
32,nn,11.283333333333333,10
33,ssn,0.3411371237458194,10
33,ss_link,1.3411371237458194,10
33,nn,12.735785953177258,10
34,ssn,0.4866666666666667,10
34,ss_link,1.4433333333333334,10
34,nn,13.836666666666666,10
35,ssn,0.47157190635451507,10
35,ss_link,1.6321070234113713,10
35,nn,15.866220735785953,10
36,ssn,0.5233333333333333,10
36,ss_link,1.8933333333333333,10
36,nn,17.6,10
37,ssn,0.6166666666666667,10
37,ss_link,1.9533333333333334,10
37,nn,19.866666666666667,10
38,ssn,0.8033333333333333,10
38,ss_link,2.0433333333333334,10
38,nn,22.266666666666666,10
39,ssn,0.8366666666666667,10
39,ss_link,2.4433333333333334,10
39,nn,25.66,10
40,ssn,0.98,10
40,ss_link,2.6033333333333335,10
40,nn,28.28,10
41,ssn,1.07,10
41,ss_link,3.276666666666667,10
41,nn,31.41,10
42,ssn,1.1,10
42,ss_link,3.5566666666666666,10
42,nn,34.876666666666665,10
43,ssn,1.2866666666666666,10
43,ss_link,4.026666666666666,10
43,nn,39.61333333333334,10
44,ssn,1.38,10
44,ss_link,4.84,10
44,nn,44.766666666666666,10
45,ssn,1.53,10
45,ss_link,5.333333333333333,10
45,nn,50.25666666666667,10
46,ssn,1.8366666666666667,10
46,ss_link,5.966666666666667,10
46,nn,56.04,10
47,ssn,2.1,10
47,ss_link,6.583333333333333,10
47,nn,62.66,10
48,ssn,2.236666666666667,10
48,ss_link,7.32,10
48,nn,70.43333333333334,10
49,ssn,2.5233333333333334,10
49,ss_link,8.446666666666667,10
49,nn,79.18666666666667,10
50,ssn,2.9,10
50,ss_link,9.246666666666666,10
50,nn,89.22333333333333,10
51,ssn,3.12,10
51,ss_link,10.13,10
51,nn,100.52333333333333,10
52,ssn,3.3066666666666666,10
52,ss_link,11.116666666666667,10
52,nn,112.46666666666667,10
53,ssn,3.87,10
53,ss_link,12.706666666666667,10
53,nn,126.20333333333333,10
54,ssn,4.47,10
54,ss_link,14.673333333333334,10
54,nn,141.83666666666667,10
55,ssn,4.92,10
55,ss_link,15.976666666666667,10
55,nn,159.93,10
56,ssn,5.556666666666667,10
56,ss_link,17.876666666666665,10
56,nn,178.35333333333332,10
57,ssn,6.28,10
57,ss_link,19.55666666666667,10
57,nn,201,10
58,ssn,6.923333333333333,10
58,ss_link,21.866666666666667,10
58,nn,224.31333333333333,10
59,ssn,7.876666666666667,10
59,ss_link,24.966666666666665,10
59,nn,252.73,10
60,ssn,0.013333333333333334,10
60,ss_link,28.74,10
60,nn,290.45666666666665,10
61,ssn,0.02,10
61,ss_link,32.266666666666666,10
61,nn,327.3833333333333,10
62,ssn,0.013333333333333334,10
62,ss_link,35.75,10
62,nn,366.07666666666665,10
63,ssn,0.02,10
63,ss_link,38.45666666666666,10
63,nn,394.8466666666667,10
64,ssn,0.01,10
64,ss_link,36.17,10
64,nn,393.06666666666666,10
65,ssn,0.013333333333333334,10
65,ss_link,28.703333333333333,10
65,nn,351.22333333333336,10
66,ssn,0.01,10
66,ss_link,18.553333333333335,10
66,nn,294.5966666666667,10
67,ssn,0.01,10
67,ss_link,10.2,10
67,nn,250.51333333333332,10
68,ssn,0.006666666666666667,10
68,ss_link,5.04,10
68,nn,225.99333333333334,10
69,ssn,0.006666666666666667,10
69,ss_link,2.0633333333333335,10
69,nn,211.60333333333332,10
70,ssn,0.013333333333333334,10
70,ss_link,0.83,10
70,nn,198.63,10
71,ssn,0.013333333333333334,10
71,ss_link,0.36,10
71,nn,183.21666666666667,10
72,ssn,0.01,10
72,ss_link,0.15666666666666668,10
72,nn,160.74666666666667,10
73,ssn,0.013333333333333334,10
73,ss_link,0.07,10
73,nn,144.44666666666666,10
74,ssn,0.006666666666666667,10
74,ss_link,0.07,10
74,nn,126.8,10
75,ssn,0,10
75,ss_link,0.06333333333333334,10
75,nn,114.99666666666667,10
76,ssn,0.006666666666666667,10
76,ss_link,0.043333333333333335,10
76,nn,102.82,10
77,ssn,0,10
77,ss_link,0.08666666666666667,10
77,nn,92.32,10
78,ssn,0,10
78,ss_link,0.09666666666666666,10
78,nn,83.23,10
79,ssn,0.0033333333333333335,10
79,ss_link,0.05333333333333334,10
79,nn,75.38333333333334,10
80,ssn,0,10
80,ss_link,0.04666666666666667,10
80,nn,67.16666666666667,10
81,ssn,0.01,10
81,ss_link,0.02666666666666667,10
81,nn,59.83,10
82,ssn,0,10
82,ss_link,0.01,10
82,nn,54.446666666666665,10
83,ssn,0,10
83,ss_link,0.013333333333333334,10
83,nn,48.093333333333334,10
84,ssn,0,10
84,ss_link,0.023333333333333334,10
84,nn,43.123333333333335,10
85,ssn,0,10
85,ss_link,0.0033333333333333335,10
85,nn,39.486666666666665,10
86,ssn,0,10
86,ss_link,0.016666666666666666,10
86,nn,35.03666666666667,10
87,ssn,0.0033333333333333335,10
87,ss_link,0.013333333333333334,10
87,nn,31.466666666666665,10
88,ssn,0.0033333333333333335,10
88,ss_link,0.006666666666666667,10
88,nn,28.196666666666665,10
89,ssn,0,10
89,ss_link,0.016666666666666666,10
89,nn,25.736666666666668,10
90,ssn,0.006666666666666667,10
90,ss_link,0.016666666666666666,10
90,nn,23.156666666666666,10
91,ssn,0.0033333333333333335,10
91,ss_link,0.006666666666666667,10
91,nn,20.176666666666666,10
92,ssn,0,10
92,ss_link,0.01,10
92,nn,18.266666666666666,10
